0.9400000000 	 -1.0912550372 	 0.0612903218 	 19.6319740707
0.9600000000 	 -1.2141530971 	 0.0378487616 	 19.6974758158
0.9800000000 	 -1.3363928908 	 0.0147213752 	 19.7750987359
1.0000000000 	 -1.4572651575 	 -0.0079737771 	 19.8640950038
1.0200000000 	 -1.5758778825 	 -0.0300912707 	 19.9633695923
1.0400000000 	 -1.6911545196 	 -0.0514608508 	 20.0713841731
1.0600000000 	 -1.8018421960 	 -0.0718926011 	 20.1860616685
1.0800000000 	 -1.9065323094 	 -0.0911850207 	 20.3047001931
1.1000000000 	 -2.0036953865 	 -0.1091359747 	 20.4239093016
1.1200000000 	 -2.0917310060 	 -0.1255560486 	 20.5395861547
1.1400000000 	 -2.1690319965 	 -0.1402833231 	 20.6469531791
1.1600000000 	 -2.2340601089 	 -0.1531980806 	 20.7406797798
1.1800000000 	 -2.2854282053 	 -0.1642355880 	 20.8151057406
1.2000000000 	 -2.3219821046 	 -0.1733950138 	 20.8645707533
1.2200000000 	 -2.3428740512 	 -0.1807428320 	 20.8838330092
1.2400000000 	 -2.3476197471 	 -0.1864097626 	 20.8685338956
1.2600000000 	 -2.3361322045 	 -0.1905812889 	 20.8156433703
1.2800000000 	 -2.3087282473 	 -0.1934828788 	 20.7238107663
1.3000000000 	 -2.2661068729 	 -0.1953619337 	 20.5935549292
1.3200000000 	 -2.2093022279 	 -0.1964689845 	 20.4272553912
1.3400000000 	 -2.1396169408 	 -0.1970406154 	 20.2289450593
1.3600000000 	 -2.0585434475 	 -0.1972860713 	 20.0039427105
1.3800000000 	 -1.9676814914 	 -0.1973786615 	 19.7583895122
1.4000000000 	 -1.8686592598 	 -0.1974521535 	 19.4987621674
1.4200000000 	 -1.7630639856 	 -0.1976015649 	 19.2314270454
1.4400000000 	 -1.6523857418 	 -0.1978872584 	 18.9622804761
1.4600000000 	 -1.5379760537 	 -0.1983410520 	 18.6964975077
1.4800000000 	 -1.4210211619 	 -0.1989731283 	 18.4383908787
1.5000000000 	 -1.3025284771 	 -0.1997787735 	 18.1913671755
1.5200000000 	 -1.1833240077 	 -0.2007442933 	 17.9579590116
1.5400000000 	 -1.0640582454 	 -0.2018517614 	 17.7399096878
1.5600000000 	 -0.9452180592 	 -0.2030825093 	 17.5382884528
1.5800000000 	 -0.8271424297 	 -0.2044194388 	 17.3536184010
1.6000000000 	 -0.7100402639 	 -0.2058483406 	 17.1860037543
1.6200000000 	 -0.5940089570 	 -0.2073584419 	 17.0352477969
1.6400000000 	 -0.4790527804 	 -0.2089424046 	 16.9009565321
1.6600000000 	 -0.3651005241 	 -0.2105959717 	 16.7826259977
1.6800000000 	 -0.2520221072 	 -0.2123174195 	 16.6797131407
1.7000000000 	 -0.1396440895 	 -0.2141069378 	 16.5916913293
1.7200000000 	 -0.0277641720 	 -0.2159660234 	 16.5180921494
1.7400000000 	 0.0838351164 	 -0.2178969419 	 16.4585352612
1.7600000000 	 0.1953732862 	 -0.2199022886 	 16.4127479214
1.7800000000 	 0.3070590177 	 -0.2219846625 	 16.3805754103
1.8000000000 	 0.4190772635 	 -0.2241464492 	 16.3619831386
1.8200000000 	 0.5315760603 	 -0.2263896956 	 16.3570506845
1.8400000000 	 0.6446528433 	 -0.2287160475 	 16.3659574879
1.8600000000 	 0.7583401459 	 -0.2311267040 	 16.3889594436
1.8800000000 	 0.8725906918 	 -0.2336223287 	 16.4263552467
1.9000000000 	 0.9872620587 	 -0.2362028350 	 16.4784411157
1.9200000000 	 1.1021013041 	 -0.2388669480 	 16.5454525695
1.9400000000 	 1.2167302072 	 -0.2416114211 	 16.6274923617
1.9600000000 	 1.3306320832 	 -0.2444297782 	 16.7244446596
1.9800000000 	 1.4431414420 	 -0.2473104506 	 16.8358772019
2.0000000000 	 1.5534380737 	 -0.2502342042 	 16.9609355872
2.0200000000 	 1.6605473703 	 -0.2531708096 	 17.0982369843
2.0400000000 	 1.7633487925 	 -0.2560750119 	 17.2457741495
2.0600000000 	 1.8605942527 	 -0.2588820034 	 17.4008441366
2.0800000000 	 1.9509377455 	 -0.2615027982 	 17.5600185646
2.1000000000 	 2.0329767497 	 -0.2638201171 	 17.7191726022
2.1200000000 	 2.1053047542 	 -0.2656855809 	 17.8735867208
2.1400000000 	 2.1665727928 	 -0.2669191205 	 18.0181279675
2.1600000000 	 2.2155563086 	 -0.2673114750 	 18.1475061994
2.1800000000 	 2.2512222498 	 -0.2666304115 	 18.2565869667
2.2000000000 	 2.2727903733 	 -0.2646308488 	 18.3407295658
2.2200000000 	 2.2797825630 	 -0.2610684427 	 18.3961099711
2.2400000000 	 2.2720547483 	 -0.2557155048 	 18.4199871359
2.2600000000 	 2.2498076999 	 -0.2483775402 	 18.4108787502
2.2800000000 	 2.2135753560 	 -0.2389083575 	 18.3686273248
2.3000000000 	 2.1641919656 	 -0.2272217531 	 18.2943553764
2.3200000000 	 2.1027417492 	 -0.2132982103 	 18.1903246566
2.3400000000 	 2.0304965272 	 -0.1971857982 	 18.0597251267
2.3600000000 	 1.9488476017 	 -0.1789953354 	 17.9064234702
2.3800000000 	 1.8592380470 	 -0.1588906961 	 17.7346994315
2.4000000000 	 1.7631006294 	 -0.1370757205 	 17.5489934329
2.4200000000 	 1.6618051309 	 -0.1137794539 	 17.3536828861
2.4400000000 	 1.5566172286 	 -0.0892413899 	 17.1528986778
2.4600000000 	 1.4486695510 	 -0.0636980913 	 16.9503879597
2.4800000000 	 1.3389443145 	 -0.0373721339 	 16.7494246554
2.5000000000 	 1.2282660981 	 -0.0104638514 	 16.5527650925
2.5200000000 	 1.1173028650 	 0.0168540398 	 16.3626430284
2.5400000000 	 1.0065732107 	 0.0444391657 	 16.1807962736
2.5600000000 	 0.8964579284 	 0.0721799828 	 16.0085162280
2.5800000000 	 0.7872142384 	 0.0999945243 	 15.8467118323
2.6000000000 	 0.6789913588 	 0.1278279010 	 15.6959804547
2.6200000000 	 0.5718464295 	 0.1556489991 	 15.5566797347
2.6400000000 	 0.4657601168 	 0.1834467379 	 15.4289960692
2.6600000000 	 0.3606514940 	 0.2112261584 	 15.3130069864
2.6800000000 	 0.2563920068 	 0.2390045334 	 15.2087359508
2.7000000000 	 0.1528184962 	 0.2668076097 	 15.1161991017
2.7200000000 	 0.0497453703 	 0.2946660384 	 15.0354440464
2.7400000000 	 -0.0530239069 	 0.3226120033 	 14.9665811295
2.7600000000 	 -0.1556857945 	 0.3506760230 	 14.9098076439
2.7800000000 	 -0.2584258858 	 0.3788838853 	 14.8654252839
2.8000000000 	 -0.3614081204 	 0.4072536575 	 14.8338508110
2.8200000000 	 -0.4647637890 	 0.4357927127 	 14.8156194645
2.8400000000 	 -0.5685801705 	 0.4644947125 	 14.8113801365
2.8600000000 	 -0.6728887095 	 0.4933364937 	 14.8218808066
2.8800000000 	 -0.7776527441 	 0.5222748181 	 14.8479422816
2.9000000000 	 -0.8827549183 	 0.5512429634 	 14.8904180107
2.9200000000 	 -0.9879845811 	 0.5801471575 	 14.9501378263
2.9400000000 	 -1.0930256692 	 0.6088628979 	 15.0278340874
2.9600000000 	 -1.1974457987 	 0.6372312423 	 15.1240501005
2.9800000000 	 -1.3006875312 	 0.6650552220 	 15.2390330592
3.0000000000 	 -1.4020630178 	 0.6920966069 	 15.3726171356
3.0200000000 	 -1.5007534127 	 0.7180733450 	 15.5241065769
3.0400000000 	 -1.5958145463 	 0.7426581013 	 15.6921731044
3.0600000000 	 -1.6861902907 	 0.7654784262 	 15.8747854832
3.0800000000 	 -1.7707347821 	 0.7861191630 	 16.0691902841
3.1000000000 	 -1.8482441250 	 0.8041277421 	 16.2719599435
3.1200000000 	 -1.9174973925 	 0.8190229597 	 16.4791160932
3.1400000000 	 -1.9773056708 	 0.8303076721 	 16.6863229865
3.1600000000 	 -2.0265666856 	 0.8374855221 	 16.8891299625
3.1800000000 	 -2.0643213729 	 0.8400813421 	 17.0832276817
3.2000000000 	 -2.0898078215 	 0.8376642927 	 17.2646758306
3.2200000000 	 -2.1025075824 	 0.8298721579 	 17.4300645544
3.2400000000 	 -2.1021795661 	 0.8164346746 	 17.5765887599
3.2600000000 	 -2.0888777241 	 0.7971934460 	 17.7020392087
3.2800000000 	 -2.0629503386 	 0.7721160224 	 17.8047382293
3.3000000000 	 -2.0250207790 	 0.7413021830 	 17.8834614140
3.3200000000 	 -1.9759516818 	 0.7049812905 	 17.9373841712
3.3400000000 	 -1.9167962940 	 0.6635006813 	 17.9660747986
3.3600000000 	 -1.8487418815 	 0.6173061895 	 17.9695316569
3.3800000000 	 -1.7730505059 	 0.5669168537 	 17.9482414451
3.4000000000 	 -1.6910021103 	 0.5128964481 	 17.9032263624
3.4200000000 	 -1.6038439122 	 0.4558246216 	 17.8360521094
3.4400000000 	 -1.5127488121 	 0.3962701527 	 17.7487824423
3.4600000000 	 -1.4187841673 	 0.3347682401 	 17.6438825965
3.4800000000 	 -1.3228910567 	 0.2718030034 	 17.5240870966
3.5000000000 	 -1.2258732239 	 0.2077956272 	 17.3922538825
3.5200000000 	 -1.1283942752 	 0.1430979518 	 17.2512261918
3.5400000000 	 -1.0309814196 	 0.0779908686 	 17.1037183487
3.5600000000 	 -0.9340340064 	 0.0126866242 	 16.9522343549
3.5800000000 	 -0.8378352632 	 -0.0526659394 	 16.7990213256
3.6000000000 	 -0.7425658924 	 -0.1179741353 	 16.6460547370
3.6200000000 	 -0.6483184824 	 -0.1831929658 	 16.4950495537
3.6400000000 	 -0.5551119810 	 -0.2483160656 	 16.3474903108
3.6600000000 	 -0.4629057430 	 -0.3133665018 	 16.2046735630
3.6800000000 	 -0.3716128850 	 -0.3783877194 	 16.0677571696
3.7000000000 	 -0.2811128469 	 -0.4434347836 	 15.9378121630
3.7200000000 	 -0.1912631879 	 -0.5085659691 	 15.8158741191
3.7400000000 	 -0.1019107273 	 -0.5738346682 	 15.7029918147
3.7600000000 	 -0.0129021873 	 -0.6392815473 	 15.6002714598
3.7800000000 	 0.0759054807 	 -0.7049268544 	 15.5089149128
3.8000000000 	 0.1646349179 	 -0.7707627822 	 15.4302500801
3.8200000000 	 0.2533781828 	 -0.8367458053 	 15.3657512437
3.8400000000 	 0.3421864941 	 -0.9027889488 	 15.3170464690
3.8600000000 	 0.4310598784 	 -0.9687539963 	 15.2859086897
3.8800000000 	 0.5199368158 	 -1.0344437181 	 15.2742267761
3.9000000000 	 0.6086841033 	 -1.0995942919 	 15.2839531716
3.9200000000 	 0.6970873093 	 -1.1638681999 	 15.3170258771
3.9400000000 	 0.7848423627 	 -1.2268480144 	 15.3752650241
3.9600000000 	 0.8715490040 	 -1.2880316283 	 15.4602482088
3.9800000000 	 0.9567069933 	 -1.3468296319 	 15.5731740644
4.0000000000 	 1.0397161055 	 -1.4025656720 	 15.7147295580
4.0200000000 	 1.1198810016 	 -1.4544807286 	 15.8849818118
4.0400000000 	 1.1964220082 	 -1.5017422675 	 16.0833176844
4.0600000000 	 1.2684926199 	 -1.5434591534 	 16.3084513101
4.0800000000 	 1.3352041244 	 -1.5787029683 	 16.5585091585
4.1000000000 	 1.3956571370 	 -1.6065359696 	 16.8311836504
4.1200000000 	 1.4489790311 	 -1.6260452999 	 17.1239229491
4.1400000000 	 1.4943653561 	 -1.6363822634 	 17.4341032256
4.1600000000 	 1.5311224606 	 -1.6368045765 	 17.7591202938
4.1800000000 	 1.5587078592 	 -1.6267186063 	 18.0963491717
4.2000000000 	 1.5767645671 	 -1.6057179157 	 18.4429560509
4.2200000000 	 1.5851458193 	 -1.5736141202 	 18.7956002250
4.2400000000 	 1.5839273377 	 -1.5304563034 	 19.1501159075
4.2600000000 	 1.5734055610 	 -1.4765361106 	 19.5012929206
4.2800000000 	 1.5540818091 	 -1.4123770845 	 19.8428641036
4.3000000000 	 1.5266339638 	 -1.3387086198 	 20.1677547420
4.3200000000 	 1.4918786081 	 -1.2564267805 	 20.4685726778
4.3400000000 	 1.4507274480 	 -1.1665457771 	 20.7382457389
4.3600000000 	 1.4041421191 	 -1.0701448611 	 20.9706723801
4.3800000000 	 1.3530911656 	 -0.9683155941 	 21.1612543026
4.4000000000 	 1.2985122060 	 -0.8621139197 	 21.3072202854
4.4200000000 	 1.2412812729 	 -0.7525203905 	 21.4077094582
4.4400000000 	 1.1821902366 	 -0.6404105423 	 21.4636380000
4.4600000000 	 1.1219322789 	 -0.5265360466 	 21.4774104629
4.4800000000 	 1.0610946727 	 -0.4115161297 	 21.4525505513
4.5000000000 	 1.0001576837 	 -0.2958379404 	 21.3933199729
4.5200000000 	 0.9394982249 	 -0.1798641183 	 21.3043760713
4.5400000000 	 0.8793969105 	 -0.0638457022 	 21.1904976450
4.5600000000 	 0.8200472998 	 0.0520613474 	 21.0563895385
4.5800000000 	 0.7615663472 	 0.1677774575 	 20.9065630577
4.6000000000 	 0.7040053147 	 0.2832796907 	 20.7452813787
4.6200000000 	 0.6473606370 	 0.3985816997 	 20.5765557882
4.6400000000 	 0.5915844316 	 0.5137138594 	 20.4041782643
4.6600000000 	 0.5365945069 	 0.6287038184 	 20.2317770944
4.6800000000 	 0.4822838417 	 0.7435575568 	 20.0628838512
4.7000000000 	 0.4285295928 	 0.8582409534 	 19.9010014399
4.7200000000 	 0.3752017290 	 0.9726618540 	 19.7496638381
4.7400000000 	 0.3221714066 	 1.0866526863 	 19.6124786100
4.7600000000 	 0.2693191868 	 1.1999537760 	 19.4931436322
4.7800000000 	 0.2165431503 	 1.3121976879 	 19.3954302343
4.8000000000 	 0.1637669022 	 1.4228951241 	 19.3231268403
4.8200000000 	 0.1109473638 	 1.5314231609 	 19.2799409036
4.8400000000 	 0.0580821408 	 1.6370168690 	 19.2693629869
4.8600000000 	 0.0052161271 	 1.7387656150 	 19.2945052234
4.8800000000 	 -0.0475531215 	 1.8356155448 	 19.3579360901
4.9000000000 	 -0.1000718269 	 1.9263798449 	 19.4615420357
4.9200000000 	 -0.1521288984 	 2.0097583027 	 19.6064502339
4.9400000000 	 -0.2034579772 	 2.0843673725 	 19.7930410563
4.9600000000 	 -0.2537431940 	 2.1487813316 	 20.0210602367
4.9800000000 	 -0.3026290038 	 2.2015841674 	 20.2898092052
5.0000000000 	 -0.3497341257 	 2.2414305716 	 20.5983540249
5.0200000000 	 -0.3946691632 	 2.2671129554 	 20.9456621919
5.0400000000 	 -0.4370569638 	 2.2776299176 	 21.3305699234
5.0600000000 	 -0.4765542801 	 2.2722503741 	 21.7515149063
5.0800000000 	 -0.5128729094 	 2.2505669108 	 22.2060421718
5.1000000000 	 -0.5457983254 	 2.2125321213 	 22.6901852032
5.1200000000 	 -0.5752039345 	 2.1584729103 	 23.1979044747
5.1400000000 	 -0.6010595069 	 2.0890799237 	 23.7207920497
5.1600000000 	 -0.6234329967 	 2.0053721197 	 24.2482017301
5.1800000000 	 -0.6424857553 	 1.9086395416 	 24.7678501263
5.2000000000 	 -0.6584619117 	 1.8003699963 	 25.2667964156
5.2200000000 	 -0.6716732965 	 1.6821670841 	 25.7326006553
5.2400000000 	 -0.6824816337 	 1.5556675578 	 26.1544211243
5.2600000000 	 -0.6912797736 	 1.4224653023 	 26.5238475239
5.2800000000 	 -0.6984735397 	 1.2840475816 	 26.8353554903
5.3000000000 	 -0.7044653794 	 1.1417470319 	 27.0863702355
5.3200000000 	 -0.7096405560 	 0.9967106541 	 27.2770090168
5.3400000000 	 -0.7143561746 	 0.8498851562 	 27.4096157504
5.3600000000 	 -0.7189329680 	 0.7020166467 	 27.4882065242
5.3800000000 	 -0.7236495090 	 0.5536619426 	 27.5179236251
5.4000000000 	 -0.7287383654 	 0.4052085641 	 27.5045627915
5.4200000000 	 -0.7343836617 	 0.2569007001 	 27.4542057379
5.4400000000 	 -0.7407195297 	 0.1088688855 	 27.3729643566
5.4600000000 	 -0.7478290025 	 -0.0388383192 	 27.2668263978
5.4800000000 	 -0.7557430015 	 -0.1862218169 	 27.1415837912
5.5000000000 	 -0.7644391825 	 -0.3332993488 	 27.0028216993
5.5200000000 	 -0.7738405312 	 -0.4800731578 	 26.8559464396
5.5400000000 	 -0.7838137244 	 -0.6264981581 	 26.7062316684
5.5600000000 	 -0.7941674091 	 -0.7724508104 	 26.5588636208
5.5800000000 	 -0.8046506892 	 -0.9176990164 	 26.4189674507
5.6000000000 	 -0.8149522493 	 -1.0618736065 	 26.2915982700
5.6200000000 	 -0.8247006842 	 -1.2044423648 	 26.1816833679
5.6400000000 	 -0.8334667209 	 -1.3446880022 	 26.0939076689
5.6600000000 	 -0.8407680976 	 -1.4816919918 	 26.0325440336
5.6800000000 	 -0.8460778761 	 -1.6143266553 	 26.0012439214
5.7000000000 	 -0.8488368627 	 -1.7412582234 	 26.0028208335
5.7200000000 	 -0.8484705737 	 -1.8609636612 	 26.0390746862
5.7400000000 	 -0.8444107667 	 -1.9717636997 	 26.1107128720
5.7600000000 	 -0.8361209777 	 -2.0718736103 	 26.2174149038
5.7800000000 	 -0.8231247888 	 -2.1594717305 	 26.3580562710
5.8000000000 	 -0.8050347994 	 -2.2327836284 	 26.5310552229
5.8200000000 	 -0.7815796247 	 -2.2901772768 	 26.7347473699
5.8400000000 	 -0.7526258751 	 -2.3302620821 	 26.9676523300
5.8600000000 	 -0.7181921372 	 -2.3519825890 	 27.2285015970
5.8800000000 	 -0.6784525851 	 -2.3546967412 	 27.5159616954
5.9000000000 	 -0.6337289680 	 -2.3382291667 	 27.8280983649
5.9200000000 	 -0.5844711916 	 -2.3028922382 	 28.1617436722
5.9400000000 	 -0.5312282613 	 -2.2494714075 	 28.5119941543
5.9600000000 	 -0.4746126469 	 -2.1791758807 	 28.8720470127
5.9800000000 	 -0.4152619088 	 -2.0935601947 	 29.2334762096
6.0000000000 	 -0.3538015264 	 -1.9944257663 	 29.5869054858
6.0200000000 	 -0.2908123431 	 -1.8837133509 	 29.9229126815
6.0400000000 	 -0.2268050501 	 -1.7633973372 	 30.2329456736
6.0600000000 	 -0.1622029380 	 -1.6353911502 	 30.5100549480
6.0800000000 	 -0.0973330088 	 -1.5014702846 	 30.7493271235
6.1000000000 	 -0.0324246482 	 -1.3632163569 	 30.9479978937
6.1200000000 	 0.0323854973 	 -1.2219826626 	 31.1052977875
6.1400000000 	 0.0970440110 	 -1.0788794839 	 31.2221233920
6.1600000000 	 0.1615680824 	 -0.9347759921 	 31.3006314041
6.1800000000 	 0.2260310517 	 -0.7903149947 	 31.3438346114
6.2000000000 	 0.2905470769 	 -0.6459368313 	 31.3552512833
6.2200000000 	 0.3552555412 	 -0.5019091960 	 31.3386328360
6.2400000000 	 0.4203055126 	 -0.3583603607 	 31.2977744586
6.2600000000 	 0.4858403264 	 -0.2153140140 	 31.2364008925
6.2800000000 	 0.5519821991 	 -0.0727246077 	 31.1581135337
6.3000000000 	 0.6188166937 	 0.0694873561 	 31.0663833274
6.3200000000 	 0.6863768538 	 0.2114002881 	 30.9645744514
6.3400000000 	 0.7546268952 	 0.3530567208 	 30.8559849654
6.3600000000 	 0.8234454989 	 0.4944287442 	 30.7438914923
6.3800000000 	 0.8926089926 	 0.6353838171 	 30.6315852541
6.4000000000 	 0.9617750327 	 0.7756514455 	 30.5223866231
6.4200000000 	 1.0304678081 	 0.9147917343 	 30.4196255278
6.4400000000 	 1.0980662541 	 1.0521674683 	 30.3265767538
6.4600000000 	 1.1637972375 	 1.1869221203 	 30.2463438806
6.4800000000 	 1.2267360755 	 1.3179669044 	 30.1816944609
6.5000000000 	 1.2858169580 	 1.4439805510 	 30.1348622160
6.5200000000 	 1.3398556942 	 1.5634256479 	 30.1073474300
6.5400000000 	 1.3875865565 	 1.6745849477 	 30.0997595690
6.5600000000 	 1.4277137117 	 1.7756197478 	 30.1117493663
6.5800000000 	 1.4589758253 	 1.8646502088 	 30.1420645686
6.6000000000 	 1.4802200503 	 1.9398543741 	 30.1887324854
6.6200000000 	 1.4904791729 	 1.9995790922 	 30.2493307440
6.6400000000 	 1.4890437378 	 2.0424526979 	 30.3212719015
6.6600000000 	 1.4755201588 	 2.0674870574 	 30.4020173551
6.6800000000 	 1.4498666100 	 2.0741562479 	 30.4891621647
6.7000000000 	 1.4124009992 	 2.0624411822 	 30.5803873609
6.7200000000 	 1.3637791868 	 2.0328337678 	 30.6733347448
6.7400000000 	 1.3049460004 	 1.9862999043 	 30.7654914045
6.7600000000 	 1.2370654972 	 1.9242065219 	 30.8541611907
6.7800000000 	 1.1614394681 	 1.8482226139 	 30.9365556125
6.8000000000 	 1.0794238846 	 1.7602068640 	 31.0099821171
6.8200000000 	 0.9923519469 	 1.6620946754 	 31.0720700190
6.8400000000 	 0.9014700937 	 1.5557955011 	 31.1209668183
6.8600000000 	 0.8078904991 	 1.4431081213 	 31.1554566233
6.8800000000 	 0.7125608746 	 1.3256578322 	 31.1749835618
6.9000000000 	 0.6162502801 	 1.2048561647 	 31.1795914820
6.9200000000 	 0.5195483223 	 1.0818812359 	 31.1698081144
6.9400000000 	 0.4228745479 	 0.9576753090 	 31.1465058729
6.9600000000 	 0.3264948760 	 0.8329555262 	 31.1107662510
6.9800000000 	 0.2305423281 	 0.7082338671 	 31.0637653981
7.0000000000 	 0.1350399250 	 0.5838429149 	 31.0066890794
7.0200000000 	 0.0399242649 	 0.4599647571 	 30.9406780934
7.0400000000 	 -0.0549311091 	 0.3366611329 	 30.8668009468
7.0600000000 	 -0.1496929570 	 0.2139036542 	 30.7860487703
7.0800000000 	 -0.2445462484 	 0.0916035168 	 30.6993472772
7.1000000000 	 -0.3396725242 	 -0.0303594452 	 30.6075812259
7.1200000000 	 -0.4352283803 	 -0.1521082192 	 30.5116277083
7.1400000000 	 -0.5313237167 	 -0.2737403027 	 30.4123952244
7.1600000000 	 -0.6279994695 	 -0.3952993351 	 30.3108656805
7.1800000000 	 -0.7252047261 	 -0.5167465157 	 30.2081360625
7.2000000000 	 -0.8227734174 	 -0.6379319308 	 30.1054556002
7.2200000000 	 -0.9204011949 	 -0.7585663281 	 30.0042529191
7.2400000000 	 -1.0176236291 	 -0.8781944364 	 29.9061463016
7.2600000000 	 -1.1137974959 	 -0.9961716103 	 29.8129292644
7.2800000000 	 -1.2080875825 	 -1.1116463144 	 29.7265238910
7.3000000000 	 -1.2994620583 	 -1.2235516626 	 29.6488964093
7.3200000000 	 -1.3866998398 	 -1.3306097061 	 29.5819337979
7.3400000000 	 -1.4684133411 	 -1.4313522145 	 29.5272865563
7.3600000000 	 -1.5430893039 	 -1.5241610505 	 29.4861902030
7.3800000000 	 -1.6091488655 	 -1.6073297053 	 29.4592849361
7.4000000000 	 -1.6650256051 	 -1.6791450584 	 29.4464575154
7.4200000000 	 -1.7092572093 	 -1.7379851345 	 29.4467308155
7.4400000000 	 -1.7405831169 	 -1.7824250574 	 29.4582246500
7.4600000000 	 -1.7580378048 	 -1.8113403402 	 29.4782066580
7.4800000000 	 -1.7610281221 	 -1.8239950337 	 29.5032437643
7.5000000000 	 -1.7493839382 	 -1.8201028378 	 29.5294514983
7.5200000000 	 -1.7233745013 	 -1.7998523156 	 29.5528198143
7.5400000000 	 -1.6836878180 	 -1.7638924047 	 29.5695733145
7.5600000000 	 -1.6313759570 	 -1.7132803779 	 29.5765086289
7.5800000000 	 -1.5677741320 	 -1.6493998755 	 29.5712506241
7.6000000000 	 -1.4944045845 	 -1.5738603497 	 29.5523855199
7.6200000000 	 -1.4128771278 	 -1.4883905602 	 29.5194580246
7.6400000000 	 -1.3247968704 	 -1.3947376869 	 29.4728504147
7.6600000000 	 -1.2316867882 	 -1.2945808294 	 29.4135832929
7.6800000000 	 -1.1349293655 	 -1.1894640799 	 29.3430851438
7.7000000000 	 -1.0357282976 	 -1.0807508718 	 29.2629719902
7.7200000000 	 -0.9350887549 	 -0.9695985141 	 29.1748649229
7.7400000000 	 -0.8338131770 	 -0.8569500178 	 29.0802582059
7.7600000000 	 -0.7325089163 	 -0.7435394533 	 28.9804383903
7.7800000000 	 -0.6316040865 	 -0.6299069874 	 28.8764472141
7.8000000000 	 -0.5313684443 	 -0.5164201502 	 28.7690778079
7.8200000000 	 -0.4319368037 	 -0.4032985535 	 28.6588936694
7.8400000000 	 -0.3333332053 	 -0.2906400271 	 28.5462616291
7.8600000000 	 -0.2354947122 	 -0.1784468427 	 28.4313924585
7.8800000000 	 -0.1382942470 	 -0.0666512877 	 28.3143851674
7.9000000000 	 -0.0415622984 	 0.0448596889 	 28.1952729985
7.9200000000 	 0.0548923898 	 0.1562207057 	 28.0740705355
7.9400000000 	 0.1512628486 	 0.2675647934 	 27.9508221630
7.9600000000 	 0.2477242550 	 0.3790004975 	 27.8256524038
